id	longitude	latitude	country
47961	-67.8	46.12	United States of America
47962	-67.79	46.12	United States of America
47963	-67.78	46.12	Canada
47964	-67.8	46.12	United States of America
47965	-64.68	46.12	Canada
47966	-63.13	46.28	Canada
47967	-63.13	46.28	Canada
47968	-60.05	46.17	Canada
47969	-61.3	46.23	Canada
47970	-61.87	47.38	Canada
47971	-61.87	47.38	Canada
47972	-61.97	45.38	Canada
47973	-66.33	48	Canada
47974	-66.33	47.98	Canada
47975	-66.33	48	Canada
47976	-69.53	46.62	United States of America
47977	-69.52	46.62	United States of America
47978	-69.53	46.61	United States of America
47979	-69.53	46.62	United States of America
47980	-68.02	46.87	United States of America
47981	-68.02	46.87	United States of America
47982	-68.02	46.87	United States of America
47983	-68.02	46.87	United States of America
47984	-68.02	46.87	United States of America
47985	-68.03	46.87	United States of America
47986	-68	46.87	United States of America
47987	-67.88	46.93	United States of America
47988	-67.88	46.95	United States of America
47989	-67.88	46.95	United States of America
47990	-68.05	46.68	United States of America
47991	-68.05	46.68	United States of America
47992	-68.05	46.68	United States of America
47993	-68.05	46.68	United States of America
47994	-68.03	46.69	United States of America
47995	-69.72	43.97	United States of America
47996	-69.71	43.96	United States of America
47997	-69.72	43.97	United States of America
47998	-69.72	43.96	United States of America
47999	-71.38	46.8	Canada
48000	-71.4	46.8	Canada
48001	-71.38	46.8	Canada
48002	-72.68	46.35	Canada
48003	-72.68	46.35	Canada
48004	-69.55	47.8	Canada
48005	-69.58	47.77	Canada
48006	-65.45	47.02	Canada
48007	-65.45	47	Canada
48008	-65.45	47.02	Canada
48009	-68.2	48.6	Canada
48010	-68.22	48.62	Canada
48011	-64.5	48.02	Canada
48012	-74.28	46.05	Canada
48013	-75.98	46.37	Canada
48014	-75.95	46.2	Canada
48015	-75.98	46.37	Canada
48016	-77.78	48.05	Canada
48017	-77.78	48.05	Canada
48018	-78.83	48.22	Canada
48019	-78.83	48.22	Canada
48020	-78.83	48.2	Canada
48021	-74.62	47.92	Canada
48022	-71	48.33	Canada
48023	-72.27	48.52	Canada
48024	-80.8	46.62	Canada
48025	-80.8	46.63	Canada
48026	-80.8	46.62	Canada
48027	-79.42	46.37	Canada
48028	-79.42	46.37	Canada
48029	-80.53	45.8	Canada
48030	-82.57	45.88	Canada
48031	-84.37	46.47	United States of America
48032	-84.37	46.47	United States of America
48033	-84.35	46.47	United States of America
48034	-84.37	46.47	United States of America
48035	-84.36	46.46	United States of America
48036	-84.36	46.48	United States of America
48037	0	46.48	France
48038	-84.37	46.48	United States of America
48039	-84.47	46.25	United States of America
48040	-84.47	46.25	United States of America
48041	-84.37	46.47	United States of America
48042	-84.47	46.25	United States of America
48043	-84.47	46.25	United States of America
48044	-84.37	46.48	United States of America
48045	-84.8	45.57	United States of America
48046	-84.8	45.57	United States of America
48047	-84.78	45.57	United States of America
48048	-84.78	45.57	United States of America
48049	-84.78	45.57	United States of America
48050	-84.8	45.57	United States of America
48051	-84.79	45.56	United States of America
48052	-84.72	45.85	United States of America
48053	-84.72	45.85	United States of America
48054	-84.95	46.77	United States of America
48055	-79.85	47.7	Canada
48056	-79.85	47.7	Canada
48057	-83.43	47.83	Canada
48058	-83.43	47.83	Canada
48059	-84.5	46.48	Canada
48060	-84.52	46.48	Canada
48061	-85.98	46.68	United States of America
48062	-84.97	46.77	United States of America
48063	-85.28	48.6	Canada
48064	-85.28	48.6	Canada
48065	-84.78	47.97	Canada
48066	-81.37	48.57	Canada
48067	-81.38	48.57	Canada
48068	-81.37	48.57	Canada
48069	-90.42	45.95	United States of America
48070	-90.45	45.93	United States of America
48071	-90.45	45.93	United States of America
48072	-90.44	45.92	United States of America
48073	-89.47	45.63	United States of America
48074	-89.46	45.63	United States of America
48075	-89.48	45.63	United States of America
48076	-89.47	45.63	United States of America
48077	-89.45	45.63	United States of America
48078	-89.47	45.63	United States of America
48079	-89.47	45.63	United States of America
48080	-90.73	47.08	United States of America
48081	-83.81	45.41	United States of America
48082	-87.4	46.57	United States of America
48083	-87.4	46.57	United States of America
48084	-87.57	46.53	United States of America
48085	-87.55	46.53	United States of America
48086	-87.57	46.53	United States of America
48087	-85.27	45.31	United States of America
48088	-84.64	45.87	United States of America
48089	-87.4	46.35	United States of America
48090	-87.4	46.35	United States of America
48091	-87.4	46.35	United States of America
48092	-87.4	46.35	United States of America
48093	-84.63	45.87	United States of America
48094	-85.18	44.99	United States of America
48095	-85.2	44.99	United States of America
48096	-87.57	46.53	United States of America
48097	-87.57	46.53	United States of America
48098	-85.19	44.98	United States of America
48099	-88.12	45.82	United States of America
48100	-88.11	45.82	United States of America
48101	-88.12	45.82	United States of America
48102	-88.12	45.82	United States of America
48103	-88.11	45.82	United States of America
48104	-87.38	46.55	United States of America
48105	-87.58	47.42	United States of America
48106	-88.48	47.17	United States of America
48107	-88.5	47.17	United States of America
48108	-88.5	47.17	United States of America
48109	-88.5	47.17	United States of America
48110	-88.51	47.17	United States of America
48111	-88.49	47.17	United States of America
48112	-88.49	47.17	United States of America
48113	-91.73	47.05	United States of America
48114	-91.74	47.05	United States of America
48115	-91.75	47.05	United States of America
48116	-90.12	46.53	United States of America
48117	-90.13	46.53	United States of America
48118	-90.13	46.53	United States of America
48119	-90.13	46.53	United States of America
48120	-88.37	48.22	United States of America
48121	-88.17	47.47	United States of America
48122	-88.63	47.23	United States of America
48123	-92.8	46.42	United States of America
48124	-89.32	47.87	United States of America
48125	-92.18	46.83	United States of America
48126	-92.18	46.83	United States of America
48127	-92.18	46.83	United States of America
48128	-92.18	46.83	United States of America
48129	-92.22	46.83	United States of America
48130	-96.62	47.84	United States of America
48131	-96.62	47.85	United States of America
48132	-95.07	46.9	United States of America
48133	-95.07	46.9	United States of America
48134	-90.37	47.84	United States of America
48135	-90.38	47.84	United States of America
48136	-90.38	47.83	United States of America
48137	-92.85	47.38	United States of America
48138	-92.85	47.38	United States of America
48139	-92.83	47.38	United States of America
48140	-92.83	47.38	United States of America
48141	-92.84	47.39	United States of America
48142	-92.84	47.39	United States of America
48143	-95.88	46.83	United States of America
48144	-95.88	46.82	United States of America
48145	-95.88	46.83	United States of America
48146	-93.48	47.16	United States of America
48147	-93.51	47.21	United States of America
48148	-93.52	47.22	United States of America
48149	-93.52	47.2	United States of America
48150	-93.52	47.22	United States of America
48151	-91.82	47.82	United States of America
48152	-91.83	47.82	United States of America
48153	-91.82	47.9	United States of America
48154	-91.82	47.9	United States of America
48155	-91.83	47.82	United States of America
48156	-96.17	44.99	United States of America
48157	-96.04	44.99	United States of America
48158	-96.18	44.98	United States of America
48159	-94.9	49.32	United States of America
48160	-93.65	47.78	United States of America
48161	-90.37	47.75	United States of America
48162	-90.38	47.83	United States of America
48163	-90.34	47.75	United States of America
48164	-90.38	47.83	United States of America
48165	-90.38	47.82	United States of America
48166	-90.37	47.75	United States of America
48167	-93.38	48.57	United States of America
48168	-93.38	48.57	United States of America
48169	-93.4	48.57	United States of America
48170	-93.38	48.55	United States of America
48171	-93.38	48.55	United States of America
48172	-93.4	48.57	United States of America
48173	-92.48	48.27	United States of America
48174	-92.57	46.27	United States of America
48175	-92.5	47.42	United States of America
48176	-92.5	47.4	United States of America
48177	-93.27	45.89	United States of America
48178	-93.27	45.88	United States of America
48179	-94.62	48.73	United States of America
48180	-94.6	48.72	United States of America
48181	-94.6	48.72	United States of America
48182	-94.6	48.72	United States of America
48183	-94.61	48.73	United States of America
48184	-94.61	48.73	United States of America
48185	-95.68	48.86	United States of America
48186	-95.7	48.86	United States of America
48187	-95.7	48.85	United States of America
48188	-96.93	48.75	United States of America
48189	-96.94	48.75	United States of America
48190	-96.95	48.78	United States of America
48191	-91.62	48.75	Canada
48192	-91.62	48.75	Canada
48193	-94.52	48.15	United States of America
48194	-89.32	48.37	Canada
48195	-90.47	49.03	Canada
48196	-94.2	46.99	United States of America
48197	-94.2	46.98	United States of America
48198	-94.32	46.58	United States of America
48199	-94.32	46.6	United States of America
48200	-94.31	46.59	United States of America
48201	-93.25	45.56	United States of America
48202	-93.26	45.56	United States of America
48203	-93.27	45.57	United States of America
48204	-93.67	46.55	United States of America
48205	-93.68	46.55	United States of America
48206	-93.68	46.55	United States of America
48207	-95.77	47.59	United States of America
48208	-95.7	45.5	United States of America
48209	-95.1	43.91	United States of America
48210	-95.11	43.91	United States of America
48211	-95.65	45.33	United States of America
48212	-95.65	45.32	United States of America
48213	-94.38	46.73	United States of America
48214	-94.81	46.38	United States of America
48215	-96.42	45.31	United States of America
48216	-96.42	45.3	United States of America
48217	-94.07	44.76	United States of America
48218	-94.08	44.76	United States of America
48219	-96.8	46.9	United States of America
48220	-96.8	46.9	United States of America
48221	-96.82	46.93	United States of America
48222	-96.81	46.93	United States of America
48223	-96.82	46.92	United States of America
48224	-96.53	45.78	United States of America
48225	-96.54	45.78	United States of America
48226	-97.15	46.1	United States of America
48227	-98.68	46.93	United States of America
48228	-98.68	46.92	United States of America
48229	-98.68	46.92	United States of America
48230	-98.67	46.92	United States of America
48231	-98.67	46.92	United States of America
48232	-98.68	46.93	United States of America
48233	-98.67	46.93	United States of America
48234	-94.93	47.51	United States of America
48235	-94.93	47.5	United States of America
48236	-94.93	47.52	United States of America
48237	-94.93	47.5	United States of America
48238	-95.55	47.83	United States of America
48239	-94.93	47.5	United States of America
48240	-90.83	47.58	United States of America
48241	-90.83	47.58	United States of America
48242	-96.18	48.07	United States of America
48243	-96.18	48.07	United States of America
48244	-91.4	47.25	United States of America
48245	-91.42	47.25	United States of America
48246	-91.4	47.2	United States of America
48247	-95.35	48.93	United States of America
48248	-95.33	48.93	United States of America
48249	-92.93	43.67	United States of America
48250	-98.87	48.12	United States of America
48251	-98.87	48.12	United States of America
48252	-98.87	48.12	United States of America
48253	-97.17	47.93	United States of America
48254	-98.9	48.12	United States of America
48255	-98.9	48.11	United States of America
48256	-98.9	48.12	United States of America
48257	-98.9	48.12	United States of America
48258	-98.92	48.12	United States of America
48259	-97.38	47.93	United States of America
48260	-97.4	47.97	United States of America
48261	-97.4	47.97	United States of America
48262	-97.37	47.95	United States of America
48263	-97.4	47.95	United States of America
48264	-97.4	47.96	United States of America
48265	-97.4	47.97	United States of America
48266	-97.39	47.96	United States of America
48267	-97.4	47.95	United States of America
48268	-97.4	47.95	United States of America
48269	-97.18	47.95	United States of America
48270	-97.18	47.95	United States of America
48271	-97.17	47.95	United States of America
48272	-97.17	47.95	United States of America
48273	-97.18	47.95	United States of America
48274	-98.43	48.85	United States of America
48275	-98.87	48.1	United States of America
48276	-102.65	46.02	United States of America
48277	-102.65	46.01	United States of America
48278	-102.66	46.02	United States of America
48279	-102.65	46.02	United States of America
48280	-102.64	46.01	United States of America
48281	-102.8	46.8	United States of America
48282	-102.8	46.8	United States of America
48283	-102.8	46.8	United States of America
48284	-100.8	46.8	United States of America
48285	-100.75	46.77	United States of America
48286	-100.7	46.78	United States of America
48287	-100.75	46.77	United States of America
48288	-100.75	46.77	United States of America
48289	-100.75	46.77	United States of America
48290	-100.75	46.77	United States of America
48291	-100.75	46.77	United States of America
48292	-100.74	46.77	United States of America
48293	-100.76	46.78	United States of America
48294	-102.8	46.8	United States of America
48295	-102.8	46.8	United States of America
48296	-102.8	46.78	United States of America
48297	-102.8	46.8	United States of America
48298	-102.8	46.8	United States of America
48299	-101.83	47.75	United States of America
48300	-101.82	47.75	United States of America
48301	-103.63	48.18	United States of America
48302	-103.63	48.18	United States of America
48303	-103.65	48.2	United States of America
48304	-103.63	48.18	United States of America
48305	-103.64	48.2	United States of America
48306	-103.64	48.17	United States of America
48307	-103.64	48.18	United States of America
48308	-101.33	48.42	United States of America
48309	-101.35	48.42	United States of America
48310	-101.35	48.42	United States of America
48311	-101.35	48.43	United States of America
48312	-101.36	48.43	United States of America
48313	-101.36	48.42	United States of America
48314	-101.35	48.42	United States of America
48315	-101.35	48.42	United States of America
48316	-101.28	48.27	United States of America
48317	-101.28	48.27	United States of America
48318	-101.27	48.25	United States of America
48319	-101.27	48.25	United States of America
48320	-101.28	48.26	United States of America
48321	-101.27	48.26	United States of America
48322	-101.28	48.26	United States of America
48323	-101.43	47.65	United States of America
48324	-101.43	47.65	United States of America
48325	-101.43	47.66	United States of America
48326	-101.44	47.66	United States of America
48327	-101.44	47.65	United States of America
48328	-101.44	47.65	United States of America
48329	-101.43	47.65	United States of America
48330	-106.62	48.22	United States of America
48331	-106.62	48.22	United States of America
48332	-106.62	48.22	United States of America
48333	-106.62	48.2	United States of America
48334	-106.62	48.2	United States of America
48335	-106.62	48.21	United States of America
48336	-106.61	48.21	United States of America
48337	-106.93	47.33	United States of America
48338	-106.95	47.33	United States of America
48339	-106.94	47.33	United States of America
48340	-106.95	47.33	United States of America
48341	-106.93	47.33	United States of America
48342	-106.93	47.32	United States of America
48343	-106.53	48.42	United States of America
48344	-106.88	48.7	United States of America
48345	-105.58	48.1	United States of America
48346	-105.57	48.09	United States of America
48347	-105.57	48.1	United States of America
48348	-105.58	48.1	United States of America
48349	-105.57	48.09	United States of America
48350	-104.18	47.71	United States of America
48351	-104.18	47.72	United States of America
48352	-104.2	47.7	United States of America
48353	-104.18	47.72	United States of America
48354	-104.2	47.72	United States of America
48355	-104.2	47.7	United States of America
48356	-112.37	48.6	United States of America
48357	-112.37	48.61	United States of America
48358	-112.38	48.61	United States of America
48359	-112.37	48.6	United States of America
48360	-112.38	48.61	United States of America
48361	-112.37	48.6	United States of America
48362	-112.55	45.25	United States of America
48363	-112	46.6	United States of America
48364	-111.98	46.6	United States of America
48365	-112	46.6	United States of America
48366	-111.97	46.6	United States of America
48367	-112	46.6	United States of America
48368	-111.96	46.61	United States of America
48369	-111.98	46.61	United States of America
48370	-114	46.87	United States of America
48371	-114.08	46.92	United States of America
48372	-114.08	46.92	United States of America
48373	-114.08	46.92	United States of America
48374	-114.1	46.93	United States of America
48375	-114.1	46.92	United States of America
48376	-114.1	46.92	United States of America
48377	-114.09	46.92	United States of America
48378	-114.09	46.92	United States of America
48379	-113.15	46.67	United States of America
48380	-113.15	46.67	United States of America
48381	-112.5	45.95	United States of America
48382	-111.35	47.48	United States of America
48383	-111.35	47.48	United States of America
48384	-111.37	47.48	United States of America
48385	-111.37	47.48	United States of America
48386	-111.37	47.48	United States of America
48387	-111.38	47.47	United States of America
48388	-111.37	47.48	United States of America
48389	-111.38	47.47	United States of America
48390	-111.37	47.48	United States of America
48391	-111.17	47.5	United States of America
48392	-111.17	47.5	United States of America
48393	-111.17	47.52	United States of America
48394	-111.18	47.52	United States of America
48395	-111.17	47.52	United States of America
48396	-111.17	47.52	United States of America
48397	-111.17	47.52	United States of America
48398	-111.18	47.52	United States of America
48399	-111.18	47.5	United States of America
48400	-111.18	47.5	United States of America
48401	-111.19	47.5	United States of America
48402	-111.18	47.52	United States of America
48403	-111.19	47.51	United States of America
48404	-111.18	47.5	United States of America
48405	-111.18	47.5	United States of America
48406	-111.18	47.5	United States of America
48407	-111.38	47.47	United States of America
48408	-111.38	47.46	United States of America
48409	-111.38	47.45	United States of America
48410	-109.77	48.55	United States of America
48411	-109.77	48.55	United States of America
48412	-109.77	48.55	United States of America
48413	-109.78	48.56	United States of America
48414	-109.76	48.54	United States of America
48415	-109.76	48.54	United States of America
48416	-114.27	48.3	United States of America
48417	-114.32	48.2	United States of America
48418	-114.32	48.2	United States of America
48419	-114.25	48.32	United States of America
48420	-114.27	48.3	United States of America
48421	-114.27	48.3	United States of America
48422	-114.27	48.31	United States of America
48423	-114.26	48.3	United States of America
48424	-114.26	48.31	United States of America
48425	-115.37	47.6	United States of America
48426	-112.37	48.6	United States of America
48427	-112.38	48.62	United States of America
48428	-112.37	48.6	United States of America
48429	-112.37	48.6	United States of America
48430	-112.36	48.59	United States of America
48431	-112.37	48.6	United States of America
48432	-112.37	48.6	United States of America
48433	-120.55	46.57	United States of America
48434	-120.53	46.57	United States of America
48435	-120.53	46.57	United States of America
48436	-120.53	46.57	United States of America
48437	-120.53	46.57	United States of America
48438	-120.55	46.57	United States of America
48439	-120.53	46.57	United States of America
48440	-120.53	46.56	United States of America
48441	-120.54	46.57	United States of America
48442	-120.54	46.57	United States of America
48443	-121.33	47.28	United States of America
48444	-121.33	47.28	United States of America
48445	-121.33	47.28	United States of America
48446	-121.33	47.29	United States of America
48447	-121.34	47.29	United States of America
48448	-121.34	47.28	United States of America
48449	-121.34	47.28	United States of America
48450	-120.2	47.4	United States of America
48451	120.2	47.4	China
48452	-120.19	47.4	United States of America
48453	-120.21	47.4	United States of America
48454	-120.2	47.4	United States of America
48455	-120.21	47.4	United States of America
48456	-120.2	47.4	United States of America
48457	-119.52	47.32	United States of America
48458	-119.52	47.3	United States of America
48459	-119.52	47.3	United States of America
48460	-119.33	47.18	United States of America
48461	-119.33	47.18	United States of America
48462	-119.33	47.18	United States of America
48463	-119.32	47.18	United States of America
48464	-119.32	47.18	United States of America
48465	-119.32	47.2	United States of America
48466	-119.32	47.2	United States of America
48467	-119.31	47.21	United States of America
48468	-119.32	47.21	United States of America
48469	-119.32	47.21	United States of America
48470	-119.32	47.2	United States of America
48471	-119.31	47.19	United States of America
48472	-117.02	46.38	United States of America
48473	-117.02	46.38	United States of America
48474	-117.02	46.37	United States of America
48475	-117.01	46.37	United States of America
48476	-117.01	46.38	United States of America
48477	-117.01	46.38	United States of America
48478	-114.22	44.52	United States of America
48479	-114.21	44.52	United States of America
48480	-114.22	44.52	United States of America
48481	-114.22	44.52	United States of America
48482	-116.81	47.77	United States of America
48483	-116.82	47.77	United States of America
48484	-116.82	47.78	United States of America
48485	-116.82	47.77	United States of America
48486	-115.77	47.47	United States of America
48487	-115.8	47.47	United States of America
48488	-115.8	47.47	United States of America
48489	-119.6	46.57	United States of America
48490	-119.6	46.57	United States of America
48491	-119.58	46.57	United States of America
48492	-119.12	46.27	United States of America
48493	-119.12	46.27	United States of America
48494	-119.11	46.27	United States of America
48495	-119.12	46.27	United States of America
48496	-119.11	46.26	United States of America
48497	-118.28	46.1	United States of America
48498	-118.28	46.1	United States of America
48499	-118.28	46.1	United States of America
48500	-118.28	46.1	United States of America
48501	-118.28	46.1	United States of America
48502	-118.28	46.1	United States of America
48503	-118.28	46.08	United States of America
48504	-118.28	46.08	United States of America
48505	-118.29	46.1	United States of America
48506	-118.29	46.1	United States of America
48507	-117.42	47.67	United States of America
48508	-117.42	47.67	United States of America
48509	-117.42	47.67	United States of America
48510	-117.53	47.63	United States of America
48511	-117.52	47.62	United States of America
48512	-117.52	47.62	United States of America
48513	-117.53	47.63	United States of America
48514	-117.53	47.62	United States of America
48515	-117.53	47.63	United States of America
48516	-117.53	47.62	United States of America
48517	-117.53	47.62	United States of America
48518	-117.53	47.62	United States of America
48519	-117.42	47.97	United States of America
48520	-117.42	47.96	United States of America
48521	-117.42	47.97	United States of America
48522	-117.65	47.62	United States of America
48523	-117.65	47.62	United States of America
48524	-117.65	47.62	United States of America
48525	-117.65	47.62	United States of America
48526	-117.65	47.62	United States of America
48527	-117.65	47.63	United States of America
48528	-117.65	47.62	United States of America
48529	-117.66	47.62	United States of America
48530	-117.65	47.62	United States of America
48531	-117.64	47.61	United States of America
48532	-117.65	47.62	United States of America
48533	-117.12	46.75	United States of America
48534	-117.1	46.74	United States of America
48535	-117.11	46.74	United States of America
48536	-117.11	46.74	United States of America
48537	-117.1	46.75	United States of America
48538	-117.12	46.75	United States of America
48539	-117.11	46.75	United States of America
48540	-117.88	48.53	United States of America
48541	-117.88	48.53	United States of America
48542	-117.42	47.97	United States of America
48543	-117.88	48.53	United States of America
48544	-117.88	48.53	United States of America
48545	-117.88	48.55	United States of America
48546	-120.53	47.03	United States of America
48547	-120.53	47.03	United States of America
48548	-120.52	47.03	United States of America
48549	-120.53	47.03	United States of America
48550	-123.5	48.12	United States of America
48551	-123.49	48.12	United States of America
48552	-123.5	48.12	United States of America
48553	-123.5	48.12	United States of America
48554	-123.5	48.11	United States of America
48555	-123.5	48.12	United States of America
48556	-123.5	48.12	United States of America
48557	-119.53	48.42	United States of America
48558	-119.51	48.46	United States of America
48559	-119.52	48.46	United States of America
48560	-119.52	48.46	United States of America
48561	-119.53	48.43	United States of America
48562	-119.53	48.43	United States of America
48563	-119.53	48.42	United States of America
48564	-119.52	48.42	United States of America
48565	-119.5	47.3	United States of America
48567	-123.88	46.15	United States of America
48568	-123.88	46.15	United States of America
48569	-123.88	46.15	United States of America
48570	-123.87	46.16	United States of America
48571	-123.88	46.16	United States of America
48572	-123.88	46.16	United States of America
48574	-124.05	46.28	United States of America
48575	-124.17	47.53	United States of America
48577	-124.2	47.22	United States of America
48578	-122.9	46.97	United States of America
48579	-122.9	46.97	United States of America
48580	-122.9	46.97	United States of America
48581	-122.9	46.97	United States of America
48582	-122.9	46.97	United States of America
48583	-123.93	46.97	United States of America
48586	-123.93	46.97	United States of America
48587	-123.93	46.97	United States of America
48588	-123.94	46.97	United States of America
48589	-122.9	46.12	United States of America
48590	-122.88	46.12	United States of America
48591	-122.89	46.12	United States of America
48592	-122.89	46.11	United States of America
48593	-123.15	47.23	United States of America
48594	-123.14	47.23	United States of America
48595	-123.14	47.24	United States of America
48596	-123.15	47.24	United States of America
48597	-123.15	47.23	United States of America
48598	-123.15	47.25	United States of America
48599	-123.15	47.23	United States of America
48600	-122.8	46.48	United States of America
48601	-123.93	46.97	United States of America
48603	-123.93	46.97	United States of America
48604	-122.76	47.49	United States of America
48605	-122.77	47.48	United States of America
48606	-122.77	47.48	United States of America
48607	-122.75	47.5	United States of America
48610	-122.3	47.45	United States of America
48611	-122.3	47.45	United States of America
48612	-122.32	47.47	United States of America
48613	-122.3	47.45	United States of America
48614	-122.31	47.46	United States of America
48615	-122.31	47.44	United States of America
48616	-122.31	47.45	United States of America
48617	-122.3	47.53	United States of America
48618	-122.3	47.53	United States of America
48619	-122.28	47.9	United States of America
48620	-122.28	47.91	United States of America
48621	-122.28	47.92	United States of America
48623	-122.28	47.92	United States of America
48624	-122.28	47.9	United States of America
48625	-122.27	47.9	United States of America
48626	-122.28	47.9	United States of America
48627	-122.57	47.27	United States of America
48628	-122.57	47.27	United States of America
48629	-122.58	47.27	United States of America
48630	-122.58	47.27	United States of America
48631	-122.58	47.27	United States of America
48633	-122.57	47.27	United States of America
48635	-122.15	48.16	United States of America
48636	-122.16	48.16	United States of America
48637	-122.17	48.17	United States of America
48638	-122.68	48.25	United States of America
48639	-122.67	48.25	United States of America
48640	-124.57	47.93	United States of America
48641	-124.55	47.95	United States of America
48642	-124.55	47.95	United States of America
48643	-124.57	47.93	United States of America
48644	-124.55	47.95	United States of America
48645	-124.56	47.93	United States of America
48646	-124.55	47.94	United States of America
48647	-124.56	47.94	United States of America
48648	-122.72	47.73	United States of America
48649	-122.65	48.35	United States of America
48650	-122.53	48.8	United States of America
48651	-122.53	48.8	United States of America
48652	-122.53	48.8	United States of America
48653	-122.53	48.78	United States of America
48654	-122.53	48.78	United States of America
48655	-122.53	48.79	United States of America
48656	-122.54	48.79	United States of America
48657	-122.54	48.79	United States of America
48658	-124.63	47.9	United States of America
48662	-124.6	48.37	United States of America
48663	-124.58	48.37	United States of America
48664	-123.02	48.52	United States of America
48665	-123.02	48.52	United States of America
48666	-123.02	48.53	United States of America
48667	-123.02	48.52	United States of America
48668	-123.02	48.51	United States of America
48669	-123.43	48.65	Canada
48670	-123.42	48.65	Canada
48671	-123.75	48.37	Canada
48672	-123.12	48.18	United States of America
48676	-52.75	47.62	Canada
48677	-52.75	47.62	Canada
48678	-52.75	47.62	Canada
48679	-55.42	46.88	Canada
48680	-55.42	46.88	Canada
48681	-54.57	48.95	Canada
48682	-54.57	48.93	Canada
48683	-54.57	48.95	Canada
48684	-57.4	49.22	Canada
48685	-57.38	49.22	Canada
48686	-56	49	Canada
48687	-56.07	48.97	Canada
48688	-56.07	48.97	Canada
48689	-56.18	46.78	Saint Pierre and Miquelon
48690	-56.17	46.77	Saint Pierre and Miquelon
48697	-64.28	49.83	Canada
48698	-64.45	49.85	Canada
48701	-66.27	50.22	Canada
48702	-66.28	50.22	Canada
48703	-63.28	51.85	Canada
48704	-63.47	52.42	Canada
48705	-61.82	50.2	Canada
48707	-61.8	50.18	Canada
48709	-58.55	48.53	Canada
48710	-58.55	48.55	Canada
48716	-55.6	51.37	Canada
48717	-55.63	51.37	Canada
48718	-55.63	51.37	Canada
48719	-55.82	51.48	Canada
48720	-77.8	49.77	Canada
48721	-74.42	49.82	Canada
48722	-74.42	49.82	Canada
48723	77.8	49.77	Kazakhstan
48724	-68.13	51.95	Canada
48725	-68.13	51.95	Canada
48726	-68.22	52.58	Canada
48727	-68.13	51.95	Canada
48728	-66.87	52.92	Canada
48729	-66.87	52.93	Canada
48730	-70.9	53.2	Canada
48731	-70.92	53.2	Canada
48732	-70.9	53.2	Canada
48734	-77.7	53.63	Canada
48735	-66.82	54.8	Canada
48736	-66.8	54.8	Canada
48737	-82.47	49.42	Canada
48738	-82.47	49.42	Canada
48739	-86.95	49.7	Canada
48743	-88.97	50.3	Canada
48744	-88.9	50.28	Canada
48745	-91.9	50.12	Canada
48746	-92.75	49.83	Canada
48747	-90.2	51.45	Canada
48748	-90.2	51.47	Canada
48749	-90.2	51.47	Canada
48750	-87.88	52.23	Canada
48751	-87.88	52.23	Canada
48752	-89.87	53.83	Canada
48753	-89.87	53.83	Canada
48754	-90.45	54.38	Canada
48755	-94.37	49.8	Canada
48756	-94.37	49.78	Canada
48757	-98.27	49.9	Canada
48758	-97.23	49.92	Canada
48759	-97.23	49.9	Canada
48760	-97.57	49.03	Canada
48761	-97.03	50.05	Canada
48762	-93.82	51.07	Canada
48763	-93.8	51.07	Canada
48764	-93.82	51.07	Canada
48765	-100.05	51.1	Canada
48766	-97.05	50.63	Canada
48767	-97.05	50.63	Canada
48768	-96.98	50.62	Canada
48769	-96.67	51.17	Canada
48770	-101.68	54.68	Canada
48771	-99.27	53.18	Canada
48772	-102.58	50.38	Canada
48773	-102.58	50.38	Canada
48774	-103	49.07	Canada
48775	-103	49.07	Canada
48776	-104.67	50.43	Canada
48777	-105.55	50.33	Canada
48778	-105.57	50.33	Canada
48779	-108.98	49.43	Canada
48780	-104.2	51.77	Canada
48781	-104.2	51.77	Canada
48782	-106.68	52.17	Canada
48783	-106.7	52.17	Canada
48784	-106.68	52.17	Canada
48785	-106.58	51.13	Canada
48786	-101.1	53.97	Canada
48787	-101.1	53.97	Canada
48788	-102.4	52.87	Canada
48789	-105.68	53.22	Canada
48790	-105.67	53.22	Canada
48791	-107.68	50.28	Canada
48792	-107.68	50.3	Canada
48793	-110.83	53.35	Canada
48794	-110.83	53.35	Canada
48795	-110.72	50.02	Canada
48796	-111.45	52.1	Canada
48797	-111.45	52.1	Canada
48798	-112.8	49.63	Canada
48799	-113.95	49.5	Canada
48800	-113.95	49.5	Canada
48801	-108.25	52.77	Canada
48802	-114.02	51.1	Canada
48803	-116.97	51.3	Canada
48804	-116.97	51.3	Canada
48805	-113.9	52.18	Canada
48806	-113.52	53.57	Canada
48807	-115.78	49.6	Canada
48808	-115.78	49.62	Canada
48809	-116.45	53.58	Canada
48810	-118.18	50.97	Canada
48811	-118.18	50.97	Canada
48812	-119.3	52.12	Canada
48813	-117.63	49.3	Canada
48814	-120.52	49.47	Canada
48815	-120.52	49.47	Canada
48816	-120.42	50.72	Canada
48817	-120.45	50.7	Canada
48818	-120.45	50.7	Canada
48819	-118.07	52.88	Canada
48820	-118.07	52.88	Canada
48821	-117.75	53.32	Canada
48822	-117.75	53.32	Canada
48823	-119.6	49.47	Canada
48824	-119.53	49.97	Canada
48825	-119.38	49.97	Canada
48826	-119.38	49.95	Canada
48827	-123.87	49.05	Canada
48828	-124.83	49.27	Canada
48829	-124.83	49.27	Canada
48830	-124.83	49.25	Canada
48831	-121.58	50.23	Canada
