"","id","longitude","latitude","geo_name"
"60060",67150,-18.8,76.8,"Greenland"
"60061",67151,-18.8,76.8,"Greenland"
"60062",67152,-18.8,76.8,"Greenland"
"60063",67153,-18.77,76.77,"Greenland"
"79176",67154,-19,76,"Greenlandic part of the Greenland Sea"
"79177",67155,-20.23,74.3,"Greenlandic part of the Greenland Sea"
"79178",67156,-21,74,"Greenlandic part of the Greenland Sea"
"60064",67157,-23.92,72.23,"Greenland"
"60065",67158,-24,72,"Greenland"
"79179",67159,-22,70.4,"Greenlandic part of the Greenland Sea"
"60066",67160,-21.97,70.42,"Greenland"
"79180",67161,-22,70,"Greenlandic part of the Greenland Sea"
"79181",67162,-37.18,65.53,"Greenlandic part of the North Atlantic Ocean"
"60067",67163,-43.2,60.05,"Greenland"
"83545",67164,-44,60,"Greenland"
"79182",67165,-7.67,62.1,"Faeroe Islands part of the North Atlantic Ocean"
"79183",67166,-8,62,"Faeroe Islands part of the North Atlantic Ocean"
"60068",67167,-6.67,61.4,"Faroe Islands"
"60069",67168,-7.27,62.07,"Faroe Islands"
"79184",67169,8.6,57.12,"Danish part of the North Sea"
"79185",67170,8,57,"Danish part of the North Sea"
"60070",67171,9.85,57.1,"Denmark"
"79186",67172,9,57,"Danish part of the North Sea"
"79187",67173,10.65,57.77,"Danish part of the Skaggerak"
"60071",67174,10,57,"Denmark"
"79188",67175,11.34,57.52,"Swedish part of the Kattegat"
"79189",67176,11.44,57.46,"Swedish part of the Kattegat"
"79190",67177,10.12,56.71,"Danish part of the Kattegat"
"79191",67178,8.1,56.05,"Danish part of the North Sea"
"79192",67179,8,56,"Danish part of the North Sea"
"60072",67180,9.12,56.3,"Denmark"
"60073",67181,9,56,"Denmark"
"79193",67182,10.8,56.85,"Danish part of the Kattegat"
"60074",67183,10.6,56.32,"Denmark"
"79194",67184,10.97,56.45,"Danish part of the Kattegat"
"60075",67185,10,56,"Denmark"
"79195",67186,11.15,56.1,"Danish part of the Kattegat"
"79196",67187,11.14,56.09,"Danish part of the Kattegat"
"60076",67188,11.55,56.7,"Denmark"
"79197",67189,8.08,55.55,"Danish part of the North Sea"
"79198",67190,8,55,"German part of the North Sea"
"79199",67191,11.8,56.85,"Danish part of the Kattegat"
"79200",67192,6.95,55.4,"Danish part of the North Sea"
"79201",67193,6,55,"German part of the North Sea"
"79202",67194,8.57,55.08,"Danish part of the North Sea"
"60077",67195,9.2,55.7,"Denmark"
"60078",67196,9,55,"Denmark"
"60079",67197,9.15,55.73,"Denmark"
"79203",67198,7.57,55.4,"Danish part of the North Sea"
"60080",67199,9.27,55.22,"Denmark"
"79204",67200,9.98,54.85,"Danish part of the Kattegat"
"60081",67201,10.33,55.48,"Denmark"
"79205",67202,12.15,54.42,"German part of the Baltic Sea"
"83546",67203,11.97,54.57,"Denmark"
"79206",67204,11,54,"German part of the Baltic Sea"
"83547",67205,11.77,55.08,"Denmark"
"79207",67206,11.13,55.17,"Danish part of the Kattegat"
"60082",67207,11.68,55.35,"Denmark"
"60083",67208,11.78,55.43,"Denmark"
"79208",67209,12.3,56.17,"Danish part of the Kattegat"
"60084",67210,12.32,55.77,"Denmark"
"79209",67211,12.55,54.95,"Danish part of the Baltic Sea"
"60085",67212,12.65,55.62,"Denmark"
"60086",67213,14.75,55.07,"Denmark"
"79210",67214,15.18,55.32,"Danish part of the Kattegat"
"79211",67215,15,55,"Danish part of the Kattegat"
"60087",67216,15.08,55,"Denmark"
"79212",67217,15.07,54.99,"Danish part of the Kattegat"
"60088",67218,4.35,52.03,"Netherlands"
"60089",67219,4.42,52.17,"Netherlands"
"79213",67220,4.37,53.02,"Dutch part of the North Sea"
"79214",67221,4,53,"Dutch part of the North Sea"
"79215",67222,4.37,53.01,"Dutch part of the North Sea"
"79216",67223,4.57,52.47,"Dutch part of the North Sea"
"79217",67224,4.75,52.97,"Dutch part of the North Sea"
"60090",67225,4.78,52.92,"Netherlands"
"60091",67226,4.78,52.32,"Netherlands"
"79218",67227,4,52,"Dutch part of the North Sea"
"60092",67228,4.77,52.3,"Netherlands"
"60093",67229,4.92,53.25,"Netherlands"
"79219",67230,5.13,53.48,"Dutch part of the North Sea"
"79220",67231,5,53,"Dutch part of the North Sea"
"79221",67232,5.12,53.47,"Dutch part of the North Sea"
"60094",67233,5.22,53.37,"Netherlands"
"60095",67234,5.77,53.22,"Netherlands"
"79222",67235,5,53,"Dutch part of the North Sea"
"60096",67236,5.85,52.62,"Netherlands"
"60097",67237,5,52,"Netherlands"
"60098",67238,5.88,52.07,"Netherlands"
"60099",67239,5,52,"Netherlands"
"60100",67240,6.58,53.13,"Netherlands"
"60101",67241,6,53,"Netherlands"
"60102",67242,6.88,52.27,"Netherlands"
"60103",67243,6,52,"Netherlands"
"79223",67244,2.57,51.65,"Belgian part of the North Sea"
"60104",67245,2,51,"France"
"60105",67246,3.6,51.45,"Netherlands"
"60106",67247,3,51,"Belgium"
"79224",67248,3.67,51.93,"Dutch part of the North Sea"
"60107",67249,3.93,51.65,"Netherlands"
"60108",67250,4.12,51.98,"Netherlands"
"60109",67251,4.33,51.45,"Netherlands"
"60110",67252,4,51,"Belgium"
"60111",67253,4.43,51.95,"Netherlands"
"60112",67254,4.93,51.57,"Netherlands"
"60113",67255,5.42,51.45,"Netherlands"
"60114",67256,5,51,"Belgium"
"60115",67257,5.7,51.65,"Netherlands"
"60116",67258,5.77,50.92,"Netherlands"
"60117",67259,5,50,"Belgium"
"60118",67260,2.67,51.12,"Belgium"
"60119",67261,2.87,51.2,"Belgium"
"60120",67262,2.92,51.23,"Belgium"
"60121",67263,2,51,"France"
"60122",67264,3.28,50.82,"Belgium"
"60123",67265,3.67,50.93,"Belgium"
"60124",67266,3.82,51.18,"Belgium"
"60125",67267,3.83,50.58,"Belgium"
"60126",67268,4.4,50.8,"Belgium"
"60127",67269,4.35,50.8,"Belgium"
"60128",67270,4.45,50.47,"Belgium"
"60129",67271,4.47,51.18,"Belgium"
"60130",67272,4.5,51.33,"Belgium"
"60131",67273,4.65,50.23,"Belgium"
"60132",67274,4,50,"France"
"60133",67275,4.77,50.75,"Belgium"
"60134",67276,4.95,50.78,"Belgium"
"60135",67277,5.07,51,"Belgium"
"60136",67278,5.18,50.73,"Belgium"
"60137",67279,5.4,50,"Belgium"
"60138",67280,5.4,50.03,"Belgium"
"60139",67281,5,50,"Belgium"
"60140",67282,5.47,50.65,"Belgium"
"60141",67283,5.47,51.17,"Belgium"
"60142",67284,5.58,51.12,"Belgium"
"60143",67285,5.67,50.38,"Belgium"
"60144",67286,5.92,50.47,"Belgium"
"60145",67287,6.1,50.5,"Belgium"
"60146",67288,6.2,49.62,"Luxembourg"
"60147",67289,6,49,"France"
"60148",67290,6.53,46.85,"Switzerland"
"60149",67291,6.95,46.82,"Switzerland"
"60150",67292,6.8,47.08,"Switzerland"
"60151",67293,8.62,46.86,"Switzerland"
"60152",67294,6.1,46.43,"Switzerland"
"60153",67295,8.78,46.17,"Switzerland"
"60154",67296,8.88,46.17,"Switzerland"
"60155",67297,8.92,46,"Switzerland"
"60156",67298,10.07,46.35,"Switzerland"
"60157",67299,9.53,47.13,"Liechtenstein"
"60158",67300,1.6,50.73,"France"
"79225",67301,1,50,"French part of the English Channel"
"60159",67302,1.62,50.52,"France"
"60160",67303,1.83,50.13,"France"
"79226",67304,1,50,"French part of the English Channel"
"60161",67305,1.82,50.12,"France"
"60162",67306,2.33,51.05,"France"
"60163",67307,2,51,"France"
"60164",67308,2.32,51.04,"France"
"60165",67309,3.08,50.57,"France"
"60166",67310,3,50,"France"
"60167",67311,3.15,50.22,"France"
"60168",67312,3,50,"France"
"60169",67313,-1.93,49.72,"France"
"79227",67314,-2,49,"Jersey part of the English Channel"
"60170",67315,-1.5,49.65,"France"
"60171",67316,-1.47,49.65,"France"
"79228",67317,-2,49,"Jersey part of the English Channel"
"60172",67318,-0.72,49.35,"France"
"60173",67319,-1,49,"France"
"60174",67320,-0.45,49.17,"France"
"79229",67321,0.07,49.52,"French part of the English Channel"
"60175",67322,0,49,"France"
"60176",67323,0.17,49.37,"France"
"60177",67324,0,49,"France"
"60178",67325,1.05,49.38,"France"
"60179",67326,1,49,"France"
"60180",67327,1.18,49.38,"France"
"60181",67328,1.22,49.02,"France"
"60182",67329,1.1,49.93,"France"
"60183",67330,1,49,"France"
"60184",67331,2.05,49.1,"France"
"60185",67332,2.12,49.45,"France"
"60186",67333,2,49,"France"
"60187",67334,2.52,49.25,"France"
"60188",67335,2,49,"France"
"60189",67336,3.2,49.82,"France"
"60190",67337,3,49,"France"
"60191",67338,4.05,49.32,"France"
"60192",67339,6.13,49.07,"France"
"60193",67340,6,49,"France"
"79230",67341,-5.15,48.45,"French part of the Celtic Sea"
"79231",67342,-6,48,"French part of the Celtic Sea"
"79232",67343,-4.73,48.03,"French part of the Celtic Sea"
"79233",67344,-5,48,"French part of the Celtic Sea"
"60194",67345,-4.15,48.53,"France"
"60195",67346,-4.45,48.28,"France"
"60196",67347,-4.42,48.45,"France"
"79234",67348,-4,48.75,"French part of the English Channel"
"60197",67349,-4,48,"France"
"60198",67350,-3.33,48.23,"France"
"60199",67351,-4,48,"France"
"79235",67352,-3,48.85,"French part of the English Channel"
"60200",67353,-2.08,48.58,"France"
"60201",67354,-3,48,"France"
"79236",67355,-1.85,48.72,"French part of the English Channel"
"60202",67356,-2,48,"France"
"60203",67357,-1.73,48.07,"France"
"60204",67358,-2,48,"France"
"79237",67359,-1.62,48.83,"French part of the English Channel"
"60205",67360,0.1,48.45,"France"
"60206",67361,0,48,"France"
"60207",67362,1.38,48.07,"France"
"60208",67363,1,48,"France"
"60209",67364,1.52,48.47,"France"
"60210",67365,1,48,"France"
"60211",67366,2.1,48.7,"France"
"60212",67367,2.01,48.76,"France"
"60213",67368,2.2,48.77,"France"
"60214",67369,2,48,"France"
"60215",67370,2.33,48.6,"France"
"60216",67371,2.38,48.73,"France"
"60217",67372,2,48,"France"
"60218",67373,2.45,48.97,"France"
"60219",67374,2,48,"France"
"60220",67375,3.77,48.5,"France"
"60221",67376,3,48,"France"
"60222",67377,4.92,48.63,"France"
"60223",67378,4,48,"France"
"60224",67379,5.23,48.75,"France"
"60225",67380,5.23,48.74,"France"
"60226",67381,5.98,48.78,"France"
"60227",67382,6.2,48.7,"France"
"60228",67383,6.23,48.7,"France"
"60229",67384,5.95,48.58,"France"
"60230",67385,5,48,"France"
"60231",67386,7.3,48.77,"France"
"60232",67387,7,48,"France"
"60233",67388,7.63,48.53,"France"
"60234",67389,7,48,"France"
"60235",67390,7.4,47.92,"France"
"60236",67391,7,47,"Switzerland"
"79238",67392,-4.37,47.8,"French part of the Bay of Biscay"
"79239",67393,-5,47,"French part of the Bay of Biscay"
"60237",67394,-4.17,47.97,"France"
"79240",67395,-3.5,47.65,"French part of the Bay of Biscay"
"79241",67396,-4,47,"French part of the Bay of Biscay"
"60238",67397,-3.45,47.77,"France"
"79242",67398,-3.22,47.3,"French part of the Bay of Biscay"
"60239",67399,-2.15,47.32,"France"
"60240",67400,-1.62,47.17,"France"
"60241",67401,-2,47,"France"
"60242",67402,-0.57,47.5,"France"
"60243",67403,-1,47,"France"
"60244",67404,0.2,47.95,"France"
"60245",67405,0,47,"France"
"60246",67406,0.73,47.43,"France"
"60247",67407,0,47,"France"
"60248",67408,1.68,47.32,"France"
"60249",67409,1,47,"France"
"60250",67410,1.77,47.98,"France"
"60251",67411,2.37,47.07,"France"
"60252",67412,2,47,"France"
"60253",67413,2.63,47.05,"France"
"60254",67414,2,47,"France"
"60255",67415,3.12,47,"France"
"60256",67416,3.55,47.8,"France"
"60257",67417,3,47,"France"
"60258",67418,3.93,47.07,"France"
"60259",67419,3,47,"France"
"60260",67420,4.58,47.85,"France"
"60261",67421,5.08,47.27,"France"
"60262",67422,5,47,"France"
"60263",67423,5.32,47.83,"France"
"60264",67424,5.98,47.25,"France"
"60265",67425,5,47,"France"
"60266",67426,6.37,47.78,"France"
"60267",67427,6.87,47.63,"France"
"79243",67428,-2.33,46.7,"French part of the Bay of Biscay"
"79244",67429,-3,46,"French part of the Bay of Biscay"
"79245",67430,-1.42,46.03,"French part of the Bay of Biscay"
"79246",67431,-2,46,"French part of the Bay of Biscay"
"60268",67432,-1.15,46.15,"France"
"60269",67433,0.32,46.58,"France"
"60270",67434,0,46,"France"
"60271",67435,1.73,46.87,"France"
"60272",67436,3.4,46.17,"France"
"60273",67437,3,46,"France"
"60274",67438,4.02,46.42,"France"
"60275",67439,4,46,"France"
"60276",67440,4.43,46.65,"France"
"60277",67441,4.8,46.3,"France"
"60278",67442,4,46,"France"
"60279",67443,6.03,46.57,"France"
"60280",67444,6.45,46.88,"Switzerland"
"79247",67445,-1.23,45.7,"French part of the Bay of Biscay"
"60281",67446,-0.32,45.67,"France"
"60282",67447,-1,45,"France"
"60283",67448,0.22,45.67,"France"
"60284",67449,0.82,45.2,"France"
"60285",67450,1.28,45.82,"France"
"60286",67451,1,45,"France"
"60287",67452,3.17,45.78,"France"
"60288",67453,3,45,"France"
"60289",67454,3.9,45.05,"France"
"60290",67455,3,45,"France"
"60291",67456,4.3,45.53,"France"
"60292",67457,4,45,"France"
"60293",67458,4.38,45.93,"France"
"60294",67459,4,45,"France"
"60295",67460,5.33,45.98,"France"
"60296",67461,5,45,"France"
"60297",67462,5.33,45.37,"France"
"60298",67463,5.73,45.17,"France"
"60299",67464,5,45,"France"
"60300",67465,5.98,45.57,"France"
"60301",67466,5,45,"France"
"60302",67467,6.72,45.22,"France"
"60303",67468,6.77,45.62,"France"
"79248",67469,-1.25,44.63,"French part of the Bay of Biscay"
"60304",67470,-1.13,44.53,"France"
"79249",67471,-2,44,"French part of the Bay of Biscay"
"60305",67472,-1.13,44.37,"France"
"60306",67473,-0.7,44.83,"France"
"60307",67474,0.6,44.17,"France"
"60308",67475,0,44,"France"
"60309",67476,0.52,44.87,"France"
"60310",67477,0,44,"France"
"60311",67478,0.52,44.82,"France"
"60312",67479,1.4,44.75,"France"
"60313",67480,1,44,"France"
"60314",67481,3.02,44.12,"France"
"60315",67482,3,44,"France"
"60316",67483,4.73,44.58,"France"
"60317",67484,4,44,"France"
"60318",67485,4.87,44.13,"France"
"60319",67486,4,44,"France"
"60320",67487,5.05,44.08,"France"
"60321",67488,5,44,"France"
"60322",67489,5.7,44.68,"France"
"60323",67490,6,44.07,"France"
"60324",67491,6,44,"France"
"60325",67492,6.5,44.57,"France"
"60326",67493,6.65,44.9,"France"
"60327",67494,7.13,44,"France"
"60328",67495,7,44,"France"
"60329",67496,-1.52,43.47,"France"
"60330",67497,-2,43,"Spain"
"60331",67498,-1.07,43.68,"France"
"60332",67499,-2,43,"Spain"
"60333",67500,-0.52,43.92,"France"
"60334",67501,-1,43,"France"
"60335",67502,-0.42,43.38,"France"
"60336",67503,-1,43,"France"
"60337",67504,0.57,43.62,"France"
"60338",67505,0,43,"France"
"60339",67506,1.1,43.02,"France"
"60340",67507,1,43,"France"
"60341",67508,1.37,43.63,"France"
"60342",67509,1,43,"France"
"60343",67510,2.32,43.22,"France"
"60344",67511,2,43,"France"
"60345",67512,2.1,43.92,"France"
"60346",67513,3.68,43.4,"France"
"60347",67514,3,43,"France"
"60348",67515,3.97,43.58,"France"
"60349",67516,3,43,"France"
"60350",67517,4.42,43.77,"France"
"60351",67518,4.92,43.52,"France"
"79250",67519,4,43,"French part of the Mediterranean Sea - Western Basin"
"60352",67520,5.12,43.6,"France"
"79251",67521,5,43,"French part of the Mediterranean Sea - Western Basin"
"60353",67522,5.12,43.59,"France"
"60354",67523,5.22,43.45,"France"
"79252",67524,5,43,"French part of the Mediterranean Sea - Western Basin"
"79253",67525,5.3,43.27,"French part of the Mediterranean Sea - Western Basin"
"79254",67526,5,43,"French part of the Mediterranean Sea - Western Basin"
"79255",67527,5.05,43.33,"French part of the Mediterranean Sea - Western Basin"
"60355",67528,5.58,43.18,"France"
"79256",67529,5,43,"French part of the Mediterranean Sea - Western Basin"
"83548",67530,5.93,43.1,"France"
"79257",67531,5,43,"French part of the Mediterranean Sea - Western Basin"
"60356",67532,6.15,43.1,"France"
"60357",67533,6.23,43,"France"
"79258",67534,6,43,"French part of the Mediterranean Sea - Western Basin"
"60358",67535,6.38,43.38,"France"
"79259",67536,6,43,"French part of the Mediterranean Sea - Western Basin"
"79260",67537,6.68,43.2,"French part of the Mediterranean Sea - Western Basin"
"79261",67538,6,43,"French part of the Mediterranean Sea - Western Basin"
"60359",67539,6.75,43.42,"France"
"79262",67540,6,43,"French part of the Mediterranean Sea - Western Basin"
"60360",67541,6.95,43.55,"France"
"60361",67542,7.12,43.72,"France"
"60362",67543,7.13,43.57,"France"
"60363",67544,7.22,43.67,"France"
"79263",67545,7.33,43.68,"French part of the Mediterranean Sea - Western Basin"
"60364",67546,2.87,42.73,"France"
"60365",67547,3.13,42.52,"France"
"60366",67548,3,42,"Spain"
"60367",67549,8.62,41.92,"France"
"60368",67550,8.8,42.53,"France"
"60369",67551,8.68,42.52,"France"
"79264",67552,8,42,"French part of the Mediterranean Sea - Western Basin"
"60370",67553,8.8,41.92,"France"
"60371",67554,9.4,41.92,"France"
"79265",67555,9.37,41.6,"French part of the Tyrrhenian Sea"
"60372",67556,9,41,"Italy"
"83549",67557,9.18,41.37,"France"
"60373",67558,9,41,"Italy"
"60374",67559,9.37,43,"France"
"79266",67560,9,43,"French part of the Mediterranean Sea - Western Basin"
"60375",67561,9.48,42.55,"France"
"60376",67562,9,42,"France"
"83550",67563,-8.37,43.38,"Spain"
"79267",67564,-7.67,43.78,"Spanish part of the Bay of Biscay"
"60377",67565,-7.48,43.25,"Spain"
"60378",67566,-8,43,"Spain"
"60379",67567,-6.03,43.57,"Spain"
"60380",67568,-5.67,43.55,"Spain"
"60381",67569,-6,43,"Spain"
"83551",67570,-3.83,43.43,"Spain"
"83552",67571,-3.78,43.47,"Spain"
"60382",67572,-4,43,"Spain"
"79268",67573,-3.12,43.38,"Spanish part of the Bay of Biscay"
"60383",67574,-2.92,43.3,"Spain"
"79269",67575,-2.05,43.32,"Spanish part of the Bay of Biscay"
"60384",67576,-3,43,"Spain"
"60385",67577,-1.78,43.35,"France"
"60386",67578,-1.8,43.34,"Spain"
"79270",67579,-9.27,42.88,"Spanish part of the North Atlantic Ocean"
"60387",67580,-8.42,42.9,"Spain"
"60388",67581,-8.6,42.43,"Spain"
"60389",67582,-8.65,42.23,"Spain"
"79271",67583,-9,42,"Spanish part of the North Atlantic Ocean"
"60390",67584,-7.87,42.33,"Spain"
"60391",67585,-6.58,42.53,"Spain"
"60392",67586,-5.65,42.58,"Spain"
"60393",67587,-4.53,42,"Spain"
"60394",67588,-3.65,42.37,"Spain"
"60395",67589,-3.7,42.33,"Spain"
"60396",67590,-2.65,42.85,"Spain"
"60397",67591,-2.43,42.47,"Spain"
"60398",67592,-2.32,42.45,"Spain"
"60399",67593,-3,42,"Spain"
"60400",67594,-1.65,42.82,"Spain"
"60401",67595,-0.32,42.08,"Spain"
"60402",67596,-0.53,42.78,"Spain"
"60403",67597,-5.75,41.5,"Spain"
"60404",67598,-4.85,41.7,"Spain"
"60405",67599,-4.73,41.63,"Spain"
"60406",67600,-2.47,41.77,"Spain"
"60407",67601,-1.42,41.12,"Spain"
"60408",67602,-0.87,41.73,"Spain"
"60409",67603,-1,41,"Spain"
"60410",67604,-0.88,41.65,"Spain"
"60411",67605,0.63,41.62,"Spain"
"60412",67606,1.17,41.15,"Spain"
"60413",67607,1.25,41.12,"Spain"
"60414",67608,2.1,41.3,"Spain"
"60415",67609,2.77,41.92,"Spain"
"60416",67610,2.02,41.63,"Spain"
"60417",67611,-5.45,40.93,"Spain"
"60418",67612,-4.7,40.65,"Spain"
"60419",67613,-4.13,40.88,"Spain"
"60420",67614,-4,40.78,"Spain"
"60421",67615,-3.57,40.47,"Spain"
"60422",67616,-3.22,40.63,"Spain"
"60423",67617,-2.13,40.07,"Spain"
"60424",67618,-1.88,40.85,"Spain"
"60425",67619,-1.28,40.9,"Spain"
"60426",67620,-1.1,40.35,"Spain"
"60427",67621,0.5,40.82,"Spain"
"60428",67622,-6.37,39.48,"Spain"
"60429",67623,-7,39,"Portugal"
"60430",67624,-4.03,39.87,"Spain"
"60431",67625,-1.85,39,"Spain"
"60432",67626,-2,39,"Spain"
"60433",67627,-0.48,39.48,"Spain"
"60434",67628,-1,39,"Spain"
"60435",67629,-0.03,39.98,"Spain"
"60436",67630,2.7,39.6,"Spain"
"60437",67631,2.7,39.6,"Spain"
"60438",67632,2.7,39.6,"Spain"
"60439",67633,2.73,39.55,"Spain"
"79272",67634,3.1,39.9,"Spanish part of the Balearic Sea"
"60440",67635,4.27,39.88,"Spain"
"79273",67636,4,39,"Spanish part of the Mediterranean Sea - Western Basin"
"60441",67637,4.26,39.87,"Spain"
"60442",67638,-6.97,38.9,"Spain"
"60443",67639,-6.97,38.89,"Spain"
"60444",67640,-3.93,38.98,"Spain"
"60445",67641,-4,38,"Spain"
"60446",67642,-0.52,38.38,"Spain"
"60447",67643,-1,38,"Spain"
"60448",67644,-0.55,38.28,"Spain"
"60449",67645,0.1,38.83,"Spain"
"60450",67646,0.09,38.82,"Spain"
"60451",67647,1.37,38.87,"Spain"
"60452",67648,-6.95,37.27,"Spain"
"60453",67649,-6,37.37,"Spain"
"60454",67650,-5.9,37.42,"Spain"
"60455",67651,-6,37,"Spain"
"60456",67652,-5.9,37.41,"Spain"
"60457",67653,-5.57,37.17,"Spain"
"60458",67654,-4.85,37.85,"Spain"
"60459",67655,-5,37,"Spain"
"60460",67656,-3.8,37.8,"Spain"
"60461",67657,-3.78,37.18,"Spain"
"60462",67658,-3.58,37.15,"Spain"
"60463",67659,-1.23,37.95,"Spain"
"60464",67660,-1.13,37.98,"Spain"
"60465",67661,-0.98,37.58,"Spain"
"79274",67662,-0.8,37.78,"Spanish part of the Mediterranean Sea - Western Basin"
"60466",67663,-6.05,36.75,"Spain"
"60467",67664,-6.3,36.53,"Spain"
"60468",67665,-6.2,36.47,"Spain"
"79275",67666,-5.6,36,"Spanish part of the Strait of Gibraltar"
"60469",67667,-4.5,36.67,"Spain"
"79276",67668,-5,36,"Spanish part of the Alboran Sea"
"60470",67669,-2.37,36.85,"Spain"
"60471",67670,-2.47,36.83,"Spain"
"79277",67671,-3,36,"Spanish part of the Alboran Sea"
"79278",67672,-3.02,35.95,"Spanish part of the Alboran Sea"
"60472",67673,-5.35,36.15,"Spain"
"60473",67674,-31.12,39.67,"Portugal"
"79279",67675,-32,39,"Portuguese (Azores) part of the North Atlantic Ocean"
"60474",67676,-28.63,38.52,"Portugal"
"79280",67677,-29,38,"Portuguese (Azores) part of the North Atlantic Ocean"
"60475",67678,-25.67,37.75,"Portugal"
"79281",67679,-26,37,"Portuguese (Azores) part of the North Atlantic Ocean"
"60476",67680,-25.55,37.82,"Portugal"
"79282",67681,-26,37,"Portuguese (Azores) part of the North Atlantic Ocean"
"60477",67682,-25.17,36.97,"Portugal"
"79283",67683,-26,36,"Portuguese (Azores) part of the North Atlantic Ocean"
"79284",67684,-16.9,32.63,"Portuguese (Madeira) part of the North Atlantic Ocean"
"79285",67685,-17,32,"Portuguese (Madeira) part of the North Atlantic Ocean"
"79286",67686,-16.33,33.05,"Portuguese (Madeira) part of the North Atlantic Ocean"
"79287",67687,-17,33,"Portuguese (Madeira) part of the North Atlantic Ocean"
"79288",67688,-9.4,39.35,"Portuguese part of the North Atlantic Ocean"
"79289",67689,-10,39,"Portuguese part of the North Atlantic Ocean"
"79290",67690,-8.95,36.98,"Portuguese part of the North Atlantic Ocean"
"79291",67691,-9,36,"Portuguese part of the North Atlantic Ocean"
"83553",67692,-8.83,41.68,"Portugal"
"79292",67693,-9,41,"Portuguese part of the North Atlantic Ocean"
"60478",67694,-8.42,40.2,"Portugal"
"79293",67695,-9,40,"Portuguese part of the North Atlantic Ocean"
"60479",67696,-7.92,37.02,"Portugal"
"79294",67697,-8,37,"Portuguese part of the North Atlantic Ocean"
"60480",67698,-7.9,38.57,"Portugal"
"60481",67699,-8,38,"Portugal"
"60482",67700,-7.87,38.02,"Portugal"
"60483",67701,-8,38,"Portugal"
"60484",67702,-7.73,41.32,"Portugal"
"60485",67703,-8,41,"Portugal"
"60486",67704,-7.55,40.42,"Portugal"
"60487",67705,-7.42,39.28,"Portugal"
"60488",67706,-8,39,"Portugal"
"60489",67707,-6.67,41.82,"Portugal"
"60490",67708,-7,41,"Portugal"
"60491",67709,-25,16.88,"Cape Verde"
"79295",67710,-25,16,"Cape Verdean part of the North Atlantic Ocean"
"60492",67711,-23.52,14.92,"Cape Verde"
"79296",67712,-24,14,"Cape Verdean part of the North Atlantic Ocean"
"60493",67713,-22.95,16.73,"Cape Verde"
"79297",67714,-23,16,"Cape Verdean part of the North Atlantic Ocean"
"60494",67715,114.5,62.5,"Russia"
"60495",67716,11.73,52.9,"Germany"
"60496",67717,10.37,50.55,"Germany"
"79298",67718,6.37,53.8,"German part of the North Sea"
"60497",67719,6,53,"Netherlands"
"79299",67720,7.83,53.87,"German part of the North Sea"
"79300",67721,7.2,54.27,"German part of the North Sea"
"79301",67722,7.19,54.26,"German part of the North Sea"
"79302",67723,8.12,54,"German part of the North Sea"
"79303",67724,11.15,54.6,"German part of the Baltic Sea"
"79304",67725,11,54,"German part of the Baltic Sea"
"79305",67726,7.57,54.08,"German part of the North Sea"
"79306",67727,7.57,54.07,"German part of the North Sea"
"79307",67728,10.28,54.5,"German part of the Baltic Sea"
"60498",67729,7.9,54.18,"Germany"
"60499",67730,8.42,55.02,"Germany"
"79308",67731,8,55,"German part of the North Sea"
"60500",67732,8.95,54.8,"Germany"
"60501",67733,9.15,54.52,"Germany"
"60502",67734,9.05,54.47,"Germany"
"60503",67735,9.35,54.63,"Germany"
"60504",67736,9.6,54.5,"Germany"
"60505",67737,9.55,54.53,"Germany"
"60506",67738,9.55,54.32,"Germany"
"60507",67739,9.8,56.77,"Denmark"
"79309",67740,10.27,54.5,"German part of the Baltic Sea"
"60508",67741,10.13,54.35,"Germany"
"60509",67742,13.43,54.68,"Germany"
"60510",67743,13,54,"Germany"
"79310",67744,7.15,53.72,"German part of the North Sea"
"60511",67745,8.58,53.53,"Germany"
"79311",67746,8.72,53.87,"German part of the North Sea"
"60512",67747,8.67,53.77,"Germany"
"60513",67748,9.57,54,"Germany"
"60514",67749,10.7,53.88,"Germany"
"60515",67750,10,53,"Germany"
"79312",67751,11.2,54.03,"German part of the Baltic Sea"
"60516",67752,11.42,53.63,"Germany"
"60517",67753,11,53,"Germany"
"60518",67754,11.45,53.9,"Germany"
"60519",67755,11,53,"Germany"
"60520",67756,12.08,54.18,"Germany"
"60521",67757,12.62,53.77,"Germany"
"60522",67758,12,53,"Germany"
"60523",67759,13.45,54.1,"Germany"
"60524",67760,13,54,"Germany"
"60525",67761,13.44,54.09,"Germany"
"60526",67762,14.07,53.75,"Germany"
"60527",67763,7.22,53.37,"Germany"
"79313",67764,7.2,53.33,"German part of the North Sea"
"60528",67765,8.17,53.18,"Germany"
"60529",67766,8.03,52.85,"Germany"
"60530",67767,8.23,52.88,"Germany"
"60531",67768,9.35,53.13,"Germany"
"60532",67769,9.83,53,"Germany"
"60533",67770,9.93,52.82,"Germany"
"60534",67771,9.9,52.8,"Germany"
"60535",67772,9.92,52.81,"Germany"
"60536",67773,9.93,52.82,"Germany"
"60537",67774,9.92,52.81,"Germany"
"60538",67775,10.18,52.92,"Germany"
"60539",67776,10.72,53.38,"Germany"
"60540",67777,10,53,"Germany"
"60541",67778,11.18,52.97,"Germany"
"60542",67779,11.8,53.03,"Germany"
"60543",67780,12.82,52.9,"Germany"
"60544",67781,12,52,"Germany"
"60545",67782,13.08,53.35,"Germany"
