id	longitude	latitude	country
24752	73.5	1.88	NA
24753	73.5	1.87	NA
24754	72.98	0.48	NA
24755	73.15	-0.68	NA
24756	73.14	-0.67	NA
24891	0	0	NA
25010	0	0	NA
25092	114.02	22.2	NA
25093	114.02	22.2	NA
25094	113.85	22.25	NA
25096	113.92	22.32	NA
25097	113.91	22.3	NA
25099	113.55	22.2	NA
25101	113.55	22.2	NA
25104	113.57	22.17	NA
25105	113.6	22.15	NA
25106	113.6	22.15	NA
25107	113.98	22.47	NA
25110	113.98	22.47	NA
25112	144.2	22.2	NA
25113	144.02	22.2	NA
25114	114.02	22.2	NA
25115	114.3	22.18	NA
25116	121.92	28.42	NA
25119	119.93	26.17	NA
25120	119.93	26.17	NA
25121	119.95	26.15	NA
25125	121.8	25.15	NA
25126	122.07	25.63	NA
25135	121.62	23.97	NA
25142	119.67	23.27	NA
25143	119.67	23.26	NA
25151	119.5	23.5	NA
25154	118.37	24.43	NA
25155	118.37	24.43	NA
25169	120.33	22.5	NA
25192	120.9	22.35	NA
25199	120	24.83	NA
25209	121.37	23.1	NA
25234	121.5	22.68	NA
25235	116.72	20.67	NA
25236	116.72	20.67	NA
25237	116.72	20.7	NA
25238	116.72	20.72	NA
25239	116.72	20.72	NA
25240	112.33	16.85	NA
25241	115.83	10.67	NA
25242	115.83	10.72	NA
25243	114.37	10.38	NA
25270	129.22	40.68	NA
25272	129.22	40.68	NA
25308	125.37	38.72	NA
25309	125.36	38.71	NA
25380	125.7	37.7	NA
25381	125.69	37.69	NA
25408	128.47	38.47	NA
25409	128.46	38.46	NA
25412	126.36	37.78	NA
25414	126.05	37.02	NA
25415	126.05	37.01	NA
25416	126.55	36.19	NA
25417	126.55	36.2	NA
25418	126.35	36.4	NA
25419	126.35	36.7	NA
25438	130.92	37.48	NA
25452	126.75	37.03	NA
25460	-127.03	37.1	NA
25461	-127.03	37.1	NA
25462	-127.03	37.1	NA
25463	-127.03	37.08	NA
25464	-127.03	37.03	NA
25465	-127.03	37.08	NA
25466	-127.03	35.08	NA
25480	-127.02	36.93	NA
25481	-127.07	36.97	NA
25546	126.76	36	NA
25594	128.7	35.13	NA
25595	128.7	35.13	NA
25607	128.43	34.83	NA
25608	128.43	34.83	NA
25609	128.43	34.83	NA
25612	126.38	34.78	NA
25614	126.38	34.78	NA
25615	126.38	34.82	NA
25622	127.75	34.73	NA
25626	125.45	34.69	NA
25629	126.7	34.4	NA
25646	126.16	33.29	NA
25648	126.22	33.2	NA
25652	126.57	33.23	NA
25653	126.57	33.23	NA
25654	126.56	33.23	NA
25662	126.43	35.43	NA
25663	126.43	36.43	NA
25666	141.18	45.25	NA
25671	141.18	45.25	NA
25702	141.43	44.43	NA
25703	141.7	44.37	NA
25704	141.7	44.37	NA
25705	141.7	44.37	NA
25706	141.7	44.36	NA
25707	141.7	44.37	NA
25708	141.7	44.36	NA
25713	141.63	43.95	NA
25714	141.63	43.95	NA
25715	141.63	43.95	NA
25716	141.63	43.95	NA
25717	141.62	43.94	NA
25731	141.02	43.18	NA
25732	141.02	43.18	NA
25768	140.23	42.8	NA
25793	143.25	41.92	NA
25794	143.25	41.92	NA
25798	140.12	41.86	NA
25799	140.12	41.87	NA
25813	143.37	44.35	NA
25824	139.45	42.05	NA
25828	143.88	44.42	NA
25843	142.2	39.12	NA
25851	141.15	41.23	NA
25853	141.14	41.23	NA
25881	141.47	41.43	NA
25882	141.47	41.43	NA
25915	142.08	39.55	NA
25942	141.58	38.27	NA
25943	141.58	38.27	NA
25960	136.9	37.4	NA
25961	136.9	37.4	NA
25966	136.92	37.85	NA
25967	137.53	38.42	NA
25968	136.92	37.85	NA
25969	136.92	37.84	NA
25974	138.23	38.03	NA
25975	138.24	38.09	NA
25976	138.24	38.09	NA
25977	138.23	38.03	NA
25978	138.52	38.33	NA
25979	138.52	38.33	NA
26120	140.86	35.74	NA
26145	138.21	34.59	NA
26175	136.9	34.27	NA
26176	136.9	34.27	NA
26177	136.89	34.26	NA
26178	138.85	34.6	NA
26179	138.85	34.6	NA
26180	138.85	34.59	NA
26208	139.35	34.73	NA
26209	139.25	34.37	NA
26210	139.25	34.37	NA
26211	139.52	34.12	NA
26212	139.52	34.12	NA
26214	139.52	34.12	NA
26333	135.32	35.45	NA
26335	135.32	35.45	NA
26336	135.32	35.45	NA
26339	131.15	34.75	NA
26342	131.39	34.42	NA
26348	132.06	34.9	NA
26375	132.23	34.13	NA
26377	132.38	34.25	NA
26381	132.24	34.14	NA
26390	132.55	34.23	NA
26391	132.55	34.23	NA
26392	132.54	34.23	NA
26393	132.55	34.23	NA
26419	135.25	34.42	NA
26420	134.92	34.33	NA
26430	135.77	33.44	NA
26431	135.75	33.45	NA
26432	135.75	33.45	NA
26435	135.75	33.45	NA
26436	135.75	33.45	NA
26503	129.72	33.15	NA
26543	130.02	32.01	NA
26553	129.7	31.62	NA
26554	129.7	31.62	NA
26558	130.55	31.55	NA
26573	130.67	30.98	NA
26574	130.67	30.98	NA
26576	131.35	31.37	NA
26578	131.42	31.57	NA
26579	131.42	31.57	NA
26580	131.42	31.56	NA
26582	131.41	31.58	NA
26586	130.67	30.38	NA
26587	130.67	30.38	NA
26588	130.67	30.38	NA
26591	130.98	30.73	NA
26592	130.98	30.73	NA
26597	130.03	32.19	NA
26598	130.03	31.72	NA
26607	128.35	31.98	NA
26608	128.35	31.98	NA
26615	129.47	30.85	NA
26616	129.47	30.85	NA
26617	129.78	31.42	NA
26618	129.53	29.92	NA
26631	129.93	32.92	NA
26632	129.93	32.92	NA
26633	129.92	32.92	NA
26634	129.92	32.92	NA
26644	129.7	28.42	NA
26645	129.72	28.43	NA
26647	129.92	28.32	NA
26655	132.02	33.33	NA
26656	132.02	33.33	NA
26662	133.75	34.27	NA
26663	133.75	34.27	NA
26665	133.75	34.28	NA
26672	132.54	33.23	NA
26687	132.55	32.7	NA
26688	132.55	32.7	NA
26695	133.02	32.71	NA
26704	128.88	27.83	NA
26707	123.02	24.47	NA
26708	123.02	24.47	NA
26709	123.02	24.47	NA
26710	123.02	24.47	NA
26711	123.75	24.38	NA
26712	123.77	24.43	NA
26713	124.17	24.33	NA
26714	124.17	24.33	NA
26715	124.17	24.33	NA
26716	124.17	24.32	NA
26717	124.17	24.33	NA
26725	125.14	24.82	NA
26728	126.8	26.32	NA
26741	127.5	26.2	NA
26757	128.7	27.43	NA
26758	128.7	27.43	NA
26759	131.23	24.47	NA
26761	131.22	25.82	NA
26764	142.18	27.08	NA
26765	142.18	27.08	NA
26766	142.18	27.1	NA
26767	142.19	27.09	NA
26768	142.18	27.08	NA
26769	142.18	27.07	NA
26770	142.18	27.08	NA
26771	142.18	27.1	NA
26778	153.97	24.3	NA
26779	153.97	24.3	NA
26780	153.96	24.29	NA
26781	153.98	24.28	NA
26782	153.98	24.28	NA
26783	153.98	24.28	NA
26851	92.92	20.13	NA
26879	94.3	18.45	NA
26881	94.58	17.58	NA
26896	96.18	16.77	NA
26912	97.62	16.5	NA
26914	97.62	16.5	NA
26915	97.61	16.5	NA
26918	97.61	16.5	NA
26922	93.37	14.12	NA
26923	93.37	14.12	NA
26924	93.36	14.12	NA
26925	98.6	12.43	NA
26928	98.6	12.43	NA
26929	98.6	12.42	NA
26930	96.36	12.26	NA
26931	98.58	9.98	NA
26932	98.58	9.97	NA
26934	98.58	9.97	NA
26935	98.57	9.97	NA
27268	100.6	13.38	NA
27269	100.6	13.37	NA
27270	100.6	13.38	NA
27273	100.82	13.37	NA
27274	100.98	13.37	NA
27275	100.98	13.37	NA
27276	100.98	13.37	NA
27277	100.97	13.37	NA
27278	100.65	13.15	NA
27279	100.82	13.17	NA
27280	100.8	13.17	NA
27281	100.8	13.17	NA
27282	100.8	13.16	NA
27283	100.8	13.17	NA
27285	100.86	12.91	NA
27295	100.88	13.08	NA
27296	100.88	13.08	NA
27309	100.88	12.65	NA
27317	101.35	12.63	NA
27318	101.35	12.63	NA
27319	101.35	12.62	NA
27331	99.82	11.78	NA
27333	100.33	12.33	NA
27334	99.83	11.83	NA
27335	99.82	11.83	NA
27336	99.82	11.82	NA
27337	102.88	11.78	NA
27338	102.88	11.78	NA
27339	102.88	11.78	NA
27340	102.88	11.77	NA
27341	102.88	11.76	NA
27342	102.88	11.77	NA
27343	99.25	10.45	NA
27354	99.93	9.53	NA
27357	100.5	9.47	NA
27372	99.87	9.25	NA
27384	100.17	7.58	NA
27385	100.17	7.58	NA
27389	98.4	7.97	NA
27394	98.15	8.13	NA
27405	99.05	7.52	NA
27414	100.6	7.22	NA
27419	100.62	7.2	NA
27424	100.7	7.55	NA
27453	100.38	5.47	NA
27454	100.38	5.47	NA
27464	103.08	5.53	NA
27556	107.72	20.13	NA
27592	108.35	16.07	NA
27595	111.62	16.55	NA
27616	109.33	13.5	NA
27628	109.22	12.22	NA
27649	114.33	11.42	NA
27650	114.32	11.41	NA
27670	107.08	10.33	NA
27671	107.08	10.33	NA
27674	105.08	10	NA
27675	105.08	10	NA
27676	105.07	10	NA
27693	103.47	9.28	NA
27694	103.47	9.28	NA
27695	103.47	9.27	NA
27696	103.47	9.28	NA
27701	106.58	8.8	NA
27706	113.87	8.02	NA
27707	113.87	8.02	NA
27708	113.86	8.01	NA
27709	110.62	8.02	NA
27710	110.5	8.07	NA
27711	115.92	8.63	NA
27712	115.92	8.65	NA
27713	111.92	8.65	NA
27714	111.92	8.64	NA
27781	0	0	NA
27794	103.32	10.63	NA
27795	103.48	10.63	NA
27796	103.48	10.63	NA
27797	103.47	10.62	NA
27954	-124.97	45.02	NA
29078	122.17	40.5	NA
29124	118.83	39.17	NA
29125	118.83	39.17	NA
29143	123.13	39.08	NA
29145	123.22	39.05	NA
29146	123.22	39.05	NA
29175	117.55	38.62	NA
29176	117.83	38.5	NA
29177	118.5	38.5	NA
29178	119.95	38.97	NA
29179	119.68	38.35	NA
29180	120.83	38.83	NA
29181	119.68	38.34	NA
29182	120.88	38.37	NA
29183	120.92	38.38	NA
29184	120.77	38.17	NA
29185	120.77	38.17	NA
29186	120.77	38.17	NA
29187	120.78	38.17	NA
29191	121.82	38.88	NA
29212	118.33	38.13	NA
29225	120.22	37.68	NA
29226	120.22	37.68	NA
29229	120.72	37.93	NA
29230	120.72	37.92	NA
29251	122.77	37.38	NA
29303	121.47	36.73	NA
29304	121.38	36.27	NA
29305	121.38	36.27	NA
29334	119.9	34.63	NA
29335	119.83	35.5	NA
29336	120.5	35.97	NA
29337	120.48	35.97	NA
29338	120.47	35.96	NA
30530	0	0	NA
30716	122.23	31.42	NA
30767	122.67	30.85	NA
30768	122.68	30.85	NA
30771	122.8	30.72	NA
30772	122.82	30.72	NA
30773	122.81	30.72	NA
30775	122.92	30.43	NA
30776	122.81	30.72	NA
30777	122.1	30	NA
30781	122.57	30.23	NA
30827	121.95	29.2	NA
30828	121.97	29.2	NA
30829	121.95	29.2	NA
30830	121.95	29.2	NA
30879	122.13	28.68	NA
30887	121.9	28.45	NA
30888	121.92	28.57	NA
30889	121.88	28.45	NA
30890	121.88	28.45	NA
30891	121.28	28.08	NA
30947	121.05	27.63	NA
30948	121.5	27.5	NA
30949	121.05	27.47	NA
30983	119.68	26.65	NA
30994	119.93	26.17	NA
30995	119.95	26.17	NA
30996	119.94	26.17	NA
30998	120.38	26.93	NA
30999	120.38	26.92	NA
31000	119.94	26.17	NA
31001	120.72	26.98	NA
31002	120.47	26.98	NA
31003	120.7	27	NA
31004	120.69	27	NA
31005	120.07	26.52	NA
31006	120.07	26.52	NA
31007	120.47	26.37	NA
31008	120.47	26.37	NA
31043	119.2	25.27	NA
31048	122.07	25.63	NA
31049	122.08	25.63	NA
31129	118.92	24.9	NA
31133	118.07	24.45	NA
31135	118.07	24.45	NA
31136	118.08	24.48	NA
31137	118.07	24.48	NA
31138	118.08	24.48	NA
31225	116.67	23.35	NA
31228	117.55	23.8	NA
31229	117.02	23.27	NA
31230	117.68	23.53	NA
31231	117.17	23.17	NA
31233	119.5	23.5	NA
31241	121.62	23.97	NA
31243	121.62	23.97	NA
31285	115.5	22.5	NA
31296	121.65	22.75	NA
31299	121.17	22.75	NA
31313	108.17	21.55	NA
31329	111.95	21.85	NA
31336	112.72	21.75	NA
31339	112.75	21.68	NA
31340	113.95	21.82	NA
31342	107.73	20.13	NA
31343	107.73	20.13	NA
31345	109.67	20.03	NA
31354	116.72	20.7	NA
31355	116.72	20.67	NA
31356	116.72	20.67	NA
31357	116.72	20.72	NA
31358	116.73	20.67	NA
31359	108.63	19.13	NA
31362	108.61	19.09	NA
31383	109.45	18.28	NA
31392	110.47	18.67	NA
31393	110.47	18.67	NA
31394	112.33	16.85	NA
31395	112.33	16.85	NA
31399	112.32	16.82	NA
31400	111.62	16.53	NA
31401	111.61	16.52	NA
31402	112.88	9.53	NA
31403	112.88	9.52	NA
31404	115.83	10.72	NA
31405	114.37	10.38	NA
31406	115.82	10.72	NA
31407	114.38	10.38	NA
31408	114.38	10.37	NA
31409	-17.88	27.82	NA
31410	-17.88	27.82	NA
31411	-17.88	27.81	NA
31416	-17.75	28.61	NA
31433	-16.25	28.45	NA
31436	-16.25	28.45	NA
31445	-15.37	27.93	NA
31447	-15.38	27.92	NA
31457	-13.58	28.95	NA
31467	-13	27.93	NA
31468	-15.9	23.68	NA
31469	-15.87	23.7	NA
31470	-15.93	23.72	NA
31471	-15.93	23.7	NA
31472	-15.93	23.72	NA
31473	-15.93	23.71	NA
31474	-15.93	23.71	NA
31475	-15.93	23.72	NA
31488	-5.3	35.69	NA
31497	-2.58	35.3	NA
31502	-7	34.5	NA
31513	-6.83	34.08	NA
31517	-7.28	34.08	NA
31522	0	0	NA
31576	-9.78	31.52	NA
31578	-9.78	31.52	NA
31609	-13	27.93	NA
31611	-13	27.93	NA
31619	-5.3	35.92	NA
31620	-5.3	35.92	NA
31621	-5.3	35.92	NA
31622	-5.3	35.92	NA
31625	-5.35	35.92	NA
31640	5.78	36.83	NA
31646	6.95	36.93	NA
31647	6.94	36.92	NA
31649	7.8	36.97	NA
31657	3.07	36.78	NA
31658	3.1	36.77	NA
31660	3.1	36.77	NA
31661	2.95	36.82	NA
31664	3.95	36.92	NA
31665	3.95	36.92	NA
31666	2.18	36.6	NA
31676	5.1	36.75	NA
31677	5.1	36.75	NA
31689	1.33	36.55	NA
31690	1.33	36.55	NA
31691	1.32	36.55	NA
31709	-1.33	36.22	NA
31736	-0.28	35.87	NA
31738	-0.26	35.82	NA
31739	0	0	NA
31768	-0.7	35.77	NA
31820	0	0	NA
31853	0	0	NA
31985	10.23	36.83	NA
31987	10.23	36.83	NA
31988	10.23	36.82	NA
31991	11.12	36.83	NA
32032	15.88	34.72	NA
32048	10.78	33.58	NA
32317	-16.8	13.2	NA
32323	-16.57	13.45	NA
32363	-14.82	10.93	NA
32397	-13.33	9.03	NA
32399	-12.5	7.53	NA
32401	-12.5	7.53	NA
32415	-14.42	-7.93	NA
32426	-10.9	-71.05	NA
32427	6.72	0.38	NA
32428	6.72	0.38	NA
32429	6.72	0.38	NA
32430	6.72	0.38	NA
32434	72.43	-7.23	NA
32436	72.48	-7.35	NA
32438	72.48	-7.35	NA
32440	47.28	-11.55	NA
32441	47.28	-11.55	NA
32442	47.28	-11.58	NA
32443	47.2	-11.5	NA
32444	42.73	-17.05	NA
32445	42.75	-17.05	NA
32446	42.72	-17.05	NA
32447	42.72	-17.05	NA
32448	42.7	-17.05	NA
32449	42.69	-17.04	NA
32450	42.7	-17	NA
32451	46.53	-9.35	NA
32456	40.33	-22.32	NA
32457	40.32	-22.31	NA
32458	40.3	-22.3	NA
32459	40.3	-22.3	NA
32460	40.33	-22.33	NA
32461	56.75	-10.55	NA
32462	56.75	-10.43	NA
32463	56.75	-10.43	NA
32464	56.75	-10.42	NA
32465	54.52	-15.88	NA
32466	54.52	-15.88	NA
32467	54.52	-15.88	NA
32468	54.51	-15.87	NA
32469	54.5	-15.8	NA
32470	54.52	-15.83	NA
32478	55.28	-20.93	NA
32479	55.48	-21.33	NA
32480	55.48	-21.33	NA
32482	59.55	-16.45	NA
32483	59.62	-16.45	NA
32484	59.62	-16.45	NA
32485	59.61	-16.45	NA
32488	63.7	-20.13	NA
32498	77.53	-37.8	NA
32499	77.88	-38.33	NA
32500	77.53	-37.8	NA
32501	77.53	-37.8	NA
32502	77.52	-37.8	NA
32503	77.5	-37.8	NA
32504	51	-46.5	NA
32505	51.87	-46.43	NA
32506	51.87	-46.43	NA
32507	51.86	-46.42	NA
32508	51.85	-46.43	NA
32509	51.85	-46.43	NA
32525	12.79	32.88	NA
32542	15.1	32.42	NA
32544	15.1	32.42	NA
32593	2.3	56.5	NA
32639	25.18	31.55	NA
32642	25.9	31.62	NA
32645	25.97	31.63	NA
32658	29.87	31.18	NA
32666	31.09	31.54	NA
32667	30.1	31.3	NA
32669	31.09	31.54	NA
32671	32.23	31.28	NA
32672	32.23	31.27	NA
32673	32.23	31.28	NA
32674	32.23	31.28	NA
32675	32.23	31.28	NA
32676	32.23	31.27	NA
32819	32.57	29.93	NA
32820	32.55	29.93	NA
32824	32.55	29.93	NA
32829	32.69	29.59	NA
32833	32.69	29.59	NA
32852	34.3	26.13	NA
32853	34.3	26.13	NA
32855	34.3	26.13	NA
32858	34.5	28.48	NA
32860	35.57	24.32	NA
33009	42.72	13.07	NA
33035	51.22	12.58	NA
33045	48.57	5.33	NA
33056	45.35	2.03	NA
33284	-37.83	-2.28	NA
33289	40.9	-2.27	NA
33290	40.83	-2.27	NA
33291	40.82	-2.27	NA
33292	40.83	-2.27	NA
33294	40.82	-2.27	NA
33325	39.62	-4.03	NA
33327	39.62	-4.03	NA
33337	39.72	-5.07	NA
33374	55.52	-4.67	NA
33376	55.68	-5.32	NA
33377	55.68	-4.32	NA
33378	55.52	-4.67	NA
33379	46.53	-9.35	NA
33380	55.53	-4.68	NA
33451	12.42	-6	NA
33452	12.41	-6	NA
33459	12.41	-6	NA
33461	12.41	-6	NA
33610	-14.53	-0.08	NA
33612	9.42	0.45	NA
33614	9.42	0.45	NA
33615	9.42	0.45	NA
33616	9.41	0.44	NA
33618	8.75	-0.72	NA
33834	9.8	2.37	NA
33840	9.89	2.94	NA
34094	-1.76	4.87	NA
34097	-1.06	5.19	NA
34104	0.02	5.62	NA
34203	-6.07	4.94	NA
34205	-10.77	6.28	NA
34213	12.17	-5.55	NA
34254	13.75	-10.7	NA
34314	44.72	-12.2	NA
34352	49.82	-17.1	NA
34353	49.82	-17.08	NA
34354	49.82	-17.08	NA
34405	77.57	-37.83	NA
34407	40.37	-11.35	NA
34408	40.37	-11.35	NA
34459	36.88	-17.88	NA
34460	36.88	-17.88	NA
34487	32.6	-25.97	NA
34843	12.68	-19.38	NA
34893	14.52	-22.68	NA
34897	14.43	-22.88	NA
34898	14.43	-22.88	NA
34899	14.43	-22.88	NA
34900	14.42	-22.88	NA
34940	-26.92	23.97	NA
35111	0	0	NA
35125	15.1	-26.63	NA
35126	15.1	-26.63	NA
35127	15.1	-26.63	NA
35306	32.68	-27.55	NA
35382	28.7	-34.07	NA
35421	38.42	-28.2	NA
35433	32.4	-28.52	NA
35436	32.1	-28.8	NA
35545	30.23	-31.07	NA
35546	30.23	-31.07	NA
35555	30.33	-31.85	NA
35556	30.32	-31.84	NA
35561	18.48	31.67	NA
35568	19.77	31.48	NA
35594	26.88	31.88	NA
35616	29.55	-31.63	NA
35617	29.55	31.63	NA
35618	29.55	-31.63	NA
35619	29.55	-31.63	NA
35622	17.85	-32.83	NA
35623	17.85	32.83	NA
35625	17.85	-32.83	NA
35626	17.84	-32.82	NA
35627	17.85	-32.83	NA
35628	17.85	-32.83	NA
35677	25.58	32.73	NA
35695	28.92	-32.23	NA
35696	18.12	-33.2	NA
35697	18.37	-33.8	NA
35698	18.08	-33.43	NA
35699	18.07	-33.42	NA
35700	18.02	-33.08	NA
35701	18.01	-33.07	NA
35703	18.6	33.97	NA
35708	18.43	-33.9	NA
35709	19.82	33.43	NA
35735	23.5	33.28	NA
35752	25.6	33.98	NA
35760	26.28	-33.83	NA
35765	27.83	33.03	NA
35770	12.32	-37.05	NA
35771	-12.32	-37.05	NA
35772	-12.32	-37.05	NA
35774	9.88	40.35	NA
35775	-9.88	-40.35	NA
35776	-9.88	-40.35	NA
35777	-9.87	-40.34	NA
35778	18.85	-34.15	NA
35780	18.31	-34.15	NA
35782	18.5	-34.35	NA
35783	18.5	-34.35	NA
35784	18.5	-34.35	NA
35785	18.5	-34.35	NA
35786	18.5	-34.34	NA
35787	18.5	-34.35	NA
35788	18.48	-34.35	NA
35789	19.22	-34.43	NA
35790	19.22	-34.42	NA
35791	20.02	-34.83	NA
35792	20.02	34.83	NA
35793	20.02	-34.83	NA
35794	20.02	-34.83	NA
35795	20.01	-34.82	NA
35796	20.02	-34.83	NA
35797	20.02	-34.83	NA
35798	20.07	-34.8	NA
35799	20.06	-34.8	NA
35802	19.02	34.13	NA
35811	22.15	-34.18	NA
35812	22.15	34.18	NA
35813	22.15	-34.18	NA
35814	22.15	-34.17	NA
35815	22.15	-34.18	NA
35818	23.9	-34.03	NA
35825	24.85	-34.22	NA
35826	3.3	-54.4	NA
35828	37.87	-46.88	NA
35829	37.87	46.88	NA
35830	37.87	-46.88	NA
35831	38.45	-47.47	NA
35832	37.87	-46.88	NA
35834	37.87	-46.88	NA
35853	126.75	37.03	NA
35909	-86.68	30.42	NA
35910	-86.67	30.42	NA
35945	0	0	NA
36038	0	0	NA
36047	55.52	-4.08	NA
36055	-86.67	30.42	NA
36056	-86.67	30.42	NA
36057	-86.67	30.42	NA
36074	0	0	NA
36083	-86.68	30.42	NA
36084	-86.67	30.42	NA
36085	-86.67	30.42	NA
36099	-59.33	44	NA
36102	-106.7	77.2	NA
36103	-74.5	78.67	NA
36105	-58	44.3	NA
36116	-76.27	30.93	NA
36117	-76.28	30.93	NA
36147	0	0	NA
36266	-155.22	71.32	NA
36302	-143.63	70.13	NA
36303	-143.6	70.13	NA
36304	-143.6	70.13	NA
36305	-143.58	70.13	NA
36306	-143.63	70.13	NA
36307	-143.57	70.13	NA
36308	-143.58	70.13	NA
36309	-143.62	70.13	NA
36310	-143.63	70.13	NA
36311	-143.58	70.13	NA
36312	-143.58	70.13	NA
36351	-166.85	65.25	NA
36352	-166.87	65.25	NA
36353	-166.87	65.25	NA
36355	-166.05	66.25	NA
36356	-166.03	66.27	NA
36357	-166.03	66.27	NA
36362	-162.92	69.82	NA
36366	-162.92	69.82	NA
36367	-162.92	69.82	NA
36368	-162.92	69.81	NA
36390	-164.55	67.73	NA
36391	-164.54	67.73	NA
36392	-164.55	67.73	NA
36393	-164.56	67.74	NA
36394	-164.55	67.73	NA
36395	-164.54	67.72	NA
36396	-164.55	67.73	NA
36428	-15.13	6.65	NA
36468	-163.03	64.55	NA
36469	-163.03	64.5	NA
36470	-163.05	64.55	NA
36471	-165.4	64.48	NA
36472	-165.43	64.5	NA
36475	-165.43	64.5	NA
36476	-165.43	64.5	NA
36478	-165.43	64.5	NA
36479	-165.43	64.5	NA
36480	-165.44	64.51	NA
36481	-165.44	64.51	NA
36492	-162.05	64.7	NA
36493	-162.05	64.2	NA
36504	-160.8	63.88	NA
36505	-160.8	63.88	NA
36506	-160.8	63.88	NA
36507	-160.8	63.88	NA
36530	-166.29	61.78	NA
36539	-166.15	61.52	NA
36540	-166.15	61.53	NA
36659	-135.45	58.11	NA
36661	-135.45	58.1	NA
36662	-135.45	58.1	NA
36664	-135.45	58.08	NA
36795	-146.35	61.13	NA
36796	-146.35	61.13	NA
36797	-146.35	61.13	NA
36798	-146.35	61.13	NA
36811	-148.23	60.77	NA
36817	134.48	7.33	NA
36825	-146.65	60.23	NA
36862	-162.17	58.67	NA
36863	-162.17	58.67	NA
36888	-165.08	60.53	NA
36892	-165.08	60.53	NA
36893	-161.17	56.02	NA
36894	-161.16	56.01	NA
36901	-170.22	57.15	NA
36904	-170.22	57.15	NA
36911	-163.2	55.33	NA
36918	-160.53	55.32	NA
36922	-158.55	58.99	NA
36935	-159.03	57.58	NA
36937	-157.37	56.31	NA
36964	-146.32	59.47	NA
36968	-146.32	59.42	NA
36969	-146.3	59.45	NA
36974	-152.48	57.75	NA
36977	-152.5	57.73	NA
36978	-152.5	57.73	NA
36979	-152.49	57.75	NA
36980	-152.48	57.75	NA
36981	-152.49	57.75	NA
36982	-154.12	56.53	NA
36983	-154.12	56.53	NA
36984	-154.13	56.53	NA
36986	-144.6	59.8	NA
37028	-135.52	59.23	NA
37031	-135.22	58.97	NA
37040	-136.63	58.2	NA
37044	-137.7	58.42	NA
37045	-137.71	58.42	NA
37048	-135.25	58.17	NA
37049	-135.33	57.05	NA
37050	-135.33	57.05	NA
37051	-135.33	57.05	NA
37053	-135.37	57.05	NA
37055	-135.37	57.05	NA
37056	-135.36	57.05	NA
37057	-135.36	57.05	NA
37058	-135.55	56.87	NA
37064	-134.58	58.35	NA
37069	-134.95	58.42	NA
37071	-134.9	58.25	NA
37072	-134.9	58.25	NA
37073	-136.35	58.2	NA
37076	-136.35	58.2	NA
37077	-136.35	58.2	NA
37078	-134.58	57.5	NA
37079	-134.58	57.5	NA
37080	-134.59	57.5	NA
37081	-134.58	57.5	NA
37085	-169.4	56.35	NA
37086	-169.39	56.34	NA
37089	-133.63	57.27	NA
37090	-133.62	57.27	NA
37092	-133.95	56.97	NA
37093	-133.95	56.97	NA
37094	-133.95	56.97	NA
37096	-132.95	56.82	NA
37097	-132.97	56.82	NA
37098	-132.97	56.82	NA
37101	-132.97	56.82	NA
37102	-132.82	56.8	NA
37103	-133.08	56.47	NA
37104	-133.1	56.47	NA
37107	-132.39	56.47	NA
37109	-132.38	56.47	NA
37115	-132.82	55.21	NA
37116	-132.83	55.21	NA
37117	-134.63	56.23	NA
37118	-133.8	55.97	NA
37121	-161.22	64.37	NA
37122	-161.22	64.37	NA
37128	-133.07	55.58	NA
37129	-133.08	55.58	NA
37130	-133.07	5.56	NA
37131	-133.07	55.58	NA
37132	-133.08	55.58	NA
37135	-154.18	56.93	NA
37138	-131.7	55.35	NA
37139	-131.7	55.35	NA
37140	-131.72	55.37	NA
37141	-131.71	55.36	NA
37142	-131.71	55.36	NA
37152	-131.57	55.13	NA
37153	-131.58	55.13	NA
37163	174.12	52.71	NA
37164	-174.1	52.72	NA
37174	-166.55	53.9	NA
37175	-166.54	53.9	NA
37176	-166.54	53.9	NA
37177	-166.53	53.9	NA
37178	-166.53	53.88	NA
37179	-166.55	53.9	NA
37188	0	0	NA
37189	0	0	NA
37204	-105.28	73.77	NA
37215	-130.43	54.28	NA
37228	-131.02	51.93	NA
37235	-126.62	49.6	NA
37236	-127.83	51.25	NA
37237	-127.82	51.25	NA
37238	-128.43	50.78	NA
37239	-128.42	52.27	NA
37240	-128.42	52.26	NA
37241	-124.68	49.47	NA
37246	-130.88	54.3	NA
37247	-130.87	54.3	NA
37277	-123.27	49.33	NA
37309	-140.2	69.62	NA
37310	-140.2	69.61	NA
37317	-89.43	65.87	NA
37327	-125.28	71.98	NA
37371	-94.25	71.92	NA
37388	0	0	NA
37389	-48.2	47.1	NA
37390	0	0	NA
37391	-48.4	46.5	NA
37392	-48.4	46.5	NA
37435	-92.25	62.15	NA
37436	-92.58	62.15	NA
37487	-81.23	68.77	NA
37488	-81.24	68.78	NA
37493	-62.33	82.5	NA
37494	-62.33	82.5	NA
37495	-62.28	82.52	NA
37496	-62.33	82.5	NA
37497	-62.32	82.5	NA
37498	-62.28	82.52	NA
37499	-62.28	82.52	NA
37500	-62.33	82.5	NA
37506	-100.08	68.32	NA
37507	-100.07	68.31	NA
37519	-89.72	78.2	NA
37520	-68.55	70.45	NA
37527	-68.28	70.42	NA
37528	-68.55	70.45	NA
37535	-75.15	68.88	NA
